text,label,,
"Praying that I,my house & my car will be ok. Cause that NC tornado did some real good fucking DAMAGE!",1,,
so im in the car and my  mom and brother r freakin  out because the tornado was forming right over us,1,,
I Wonder What It Would Be Like To Be In The Middle Of A Tornado....I Bet That Shit Be Fun Until You Land On Top Of A House Or A Car,1,,
@vitaminp my roommate says there is a 2 mile wide tornado headed this way from Birmingham. And it's spawning little ones. Get in the car!,1,,
Glad your ok though RT @BluKing5: Damn tornado dropped shit on my car. That's just plain rude!,1,,
Damn tornado dropped shit on my car. That's just plain rude!,1,,
"Good thing we're driving back by car not Segway? MT @capitalweather: Tornado Warning for Anne Arundel, PG till 7:45 PM http://wapo.st/idovaI",1,,
My brother is ok but tornado went over his house. Its badly damaged and windows out on his car!! Please pray for him. My bro is by himself!,1,,
Lol RT @PreddyDreadhead: RT @ManiMascoto: grabs camcorder and hops in car chasing tornado down* fuck dat im tryin b on worldstar,1,,
i'm happier than a tornado in a trailer park :) #cars,0,,
"Yoooooo that tornado video was scary af, i would've got in my car and driven the opposite way",0,,
I dunno what's wider - that tornado in Birmingham or one of the boxes Alyssa and I tried to fit in her car.,1,,
Worse than a tornado? @wheresmycoffee car's computer just tried to play that hey there delila song. I thought I knew you @wheresmycoffee,1,,
"so, the man who stole my car had his trailer stole by a tornado today. eliza reminds me karmas a loop. she wants a fiber diet poem abt her.",1,,
Yeah it kinda sucks when ur car breaks down right in the middle of a tornado watch AND pouring rain. Anyone got some ruby heels ? SMH....,1,,
Prayers to my Uncle Lee man a tornado just came threw and destroyed his house and cars. Glad he and his wife okay.,1,,
"Wow! ""@jess_squared: stuck in my car in a parking during a freakin tornado! well... intense storm. thank gah i brought vodka with me :}""",0,,
I've never seen a tornado in my whole life an don't wanna start now ! I swear if it even looks like one I'm getting in my car an driving !!,0,,
Its raining like shit it's a tornado warning now and I'm no where near my car or my house I'm bout to walk to my girl house,1,,
"@foREVerNaomi I've seen 2 small ones in my lifetime, one waterspout and I was IN a small tornado by FIU in my car.  Scary shit #TrueStory",1,,
tornado warning...awesome. it better not touch my car!,0,,
"I need this tornado to wait a little, til i'm at least in my car",1,,
"Car windows broken, apparently in wake of Tuscaloosa tornado - via @WAGE_PILLS: Car windows broken,... http://j.mp/lOZu79 #NaijaMobs",1,,
a tornado just hit my aunt's house... my cousins's car is destroyed and there is a tree in their house D: bad tornadoes here :O,1,,
Tornado warning. Haha. My sister was freaking out in the car.,1,,
Cool this has been a great day. Sick. Someone won't speak to me. There's a tornado. An my car won't start. Woooo,1,,
"Yall scarin me wit this tornado shit, im out wit no protection :/ . . . Just the car",1,,
So my gma won't let me leave and drive my own car cuz of the tornado smh,1,,
"So we tlkn bout if we in the car and a tornado picks the car up. @Guapa_Mami is says, ""I'm jumping out"" LOL",1,,
OMG YOU GUYSSSS. WHAT IF AS IM DRIVING TO DANCE THE TORNADO COMES AND SUCKS MY CAR UP O__O,1,,
Damn glad you ok RT @KelKel8908: Damn the tornado formed right over my job. It picked my car up and moved it. My car fucked up.,1,,
"I got a feelin tht my car mite get messed up n this tornado ... smh gne have a niggah singin ""like a good neighbor.....statefarm is there""",1,,
RT @GumpTownSade: RT @TheeKodaK http://twitpic.com/4qa3bu #severe <Ever seen a real tornado??? | Aayyee..i used to wash my car there #random,1,,
"@ibachphoto we heard the tornado from Stanford Pl. Just drove down 193. House debris everywhere behind Eagle Landing, plus a car. #CHAwx #fb",1,,
@talkendo I remember that awful hailstorm/tornado stuff in 95. I was in my car downtown IN the tornado in 2000. I thought it was the end.,1,,
I'm alive thank GOD! The tornado tore my whole apartment complex to shreds I'm technically homeless as we speak. Car totally fucked as well,1,,
@A_NuBnQueen true. Well I hope my car is tornado insured. I'll have a new one in no time!,0,,
Please tornado. If you damage anything. Please damage my car!! Lol,1,,
"Ustream link only has sound for me - just hearing alarms, car horns, and fire trucks. Tuscaloosa #tornado",0,,
"1/2 mile wide tornado just ripped through Tuscaloosa & straight through the Woodlands- cars flying, destruction everywhere. So. Scared.",1,,
Mannn I aint bouta be work durin no Tornado...all these cars round here too shittttt,1,,
"If we get hit by a tornado tonight and my new car gets damaged somehow, I will fist fight Mother Nature.",1,,
Yeah I'm going to need another back window to my car.... thanks tornado,0,,
"If we have a tornado, and the neighbor's big pile of bulk garbage touches my car, it's gon get ugly up in here.",1,,
RT @magnetic2: Omg the tornado is 72 ppl in there damm cars! My coworkers said they want to c the storm wtf!<== typical office depot workers,1,,
Chillin with Chelsea and Nicole at work during this tornado drill. Haha hope my cars still outside.,0,,
RT @Kristopher_Rob: Dang I'm feeling bad for them two cars driving through that tornado I just got weak though <<--- EVIL ! lol.,1,,
Evacuation again. Large hail. Tornado. Worried about my car. :(,1,,
"lls , the news woman said if its a tornado && if you inna car , get out && lay flat onna ground ! ctfuuuu , shitttttttttttttttttttt !",1,,
So I went to the store to her paper towels to dry out the car. Ended up waiting out a tornado warning.,1,,
Dang I'm feeling bad for them two cars driving through that tornado I just got weak though,1,,
TORNADO HERE! & I'm stuck in the car... that's what my dumb ass get for trying to changer thiss weak ass Verizon!  I'm finna run likee hell,1,,
Be careful! RT @c_breezi: Soo the wind blew me and my little car over 3 lanes. This tornado tonight is gonna be no joke.,1,,
A tornado just went over Regency Oaks. Pretty sure my car is destroyed. THIS IS NOT A JOKE YALL.,1,,
Please let this tornado lift my car and throw that bitch as far as possible but keep everybody safe.....Ks,1,,
Stuck in the basement in dad's car with my parents and their kid cause of the tornado. Their paranoia is making them irritable. Lucky me -_-,0,,
"This nigga on the new said ""the tornado is picking up cars and throwing em like matchbox toys.."" OHH FUCK THAT..",1,,
Did James Spann say it was okay to be in a car during a tornado emergency??,1,,
"Found a parking spot right outside of class. My luck, a tornado will touch down and blow my car down campus. #ohwell",1,,
Damn another tornado FUCK FUCK FUCK my car @Shaw!!!!!!,1,,
@brennajohnson I'd brave the tornado for that one!!! Stay safe...car plows can't help you now!,1,,
lol it be funny if a tree fell on my girl car during this tornado.. she just got it painted pink lmao,1,,
so im in car listening to a tornado warning for knoxville...and my mom says wanna go to toyama? #wow,1,,
Can only my car be hit by a tornado (not me in it) I want the new Challenges 392,1,,
“@MissMarielLane: This is a really bad time for me to be in the car... Please tornado don't come get me ” please head home now!,1,,
This is a really bad time for me to be in the car... Please tornado don't come get me ,0,,
@c_robinson1 yesss it's crazy dawg ..we in the car racing the tornado tryna get downtown to granddaddy house,1,,
Daehn's Brain: RT @threefourteen: Tornado live on tornadovideos.net - click on the stormchasers.com car http://ow.ly/1cncoi,1,,
Haha the news reporter just called a car driving into the tornado idiots,1,,
"I'm on 12 and if I see a tornado, I'm jumping clean out of this car and leaving Brooklyn.",1,,
Oh joy -- tornado sirens as I get to my car. Hopefully it's the davidson county one and not vandy specific.,1,,
What! A tornado might be on its way!? I better hurry so I can get in my car and wait in line with everyone else!,1,,
"live feed from cullman tornado from storm chaser on myfoxal.com, just click on the map's icon of car to view. ripped courthouse roof off",1,,
Tornado watch in Buffalo? Can't say I'm not happy I live in an apartment. Now only if I could find a way to bring my car inside lol,1,,
"can't find my car keys. we're under a tornado watch. its day 3. for the LOVE of rest and peace... please stop, weather. #exhausted #done",1,,
Let's get Pittman's car fixed #STL MT @Weatherbird Helping a fellow traveler after Lambert was hit by a tornado: http://bit.ly/ihsRA5,1,,
Whatever @Endi_StayOn with all these damn tornado watches I know u ready come home *cranks up the car* I'm on the way!,1,,
@estone08 with all these damn tornado watches I know u ready come home *cranks up the car* I'm on the way!,1,,
RT @ImHittinDiana: @PrincessCindyP no good ... Car charger?/so I guess u wanted me 2 die in my car w/the tornado jus to charge my phone,1,,
Tornado warning sirens are going off and I am in the car. SERIOUSLY?!,1,,
"""these tornado are strong enough to pick up cars and toss em like a car"" weather man wiggin out..... leggo",1,,
I just out ran a tornado in a car!!!! Most amazing experience EVER!!! That's the single most amazing moment of my life!!! #nojoke,1,,
@alli_s10 Well i'm in the car now so if this tornado comes behind us i'm #runnin,1,,
"Well, I would not advise being outside trying to get a one-legged lady out of her car in the middle of a tornado. But, if you do... it's fun",1,,
"Lets try this cab thing again minus the tornado....err tornater. Awe cars...hi I'm mater, like tomater! Sry I'm way tired....",1,,
#scared. I dont wanna be in a car right now. :( #tornado,1,,
Trapped in the car rider line listening to the tornado sirens go off.#scary!,1,,
"""Do not try to out run a tornado in your car. Cars can be tossed around by tornado winds.""--Thanks for that Weather Channel",1,,
TIP: Encounter tornado while driving? Safest place is NOT in your car - safest measure is to lie flat in a ditch keeping your head covered.,1,,
damn look at all these post-tornado pics glad i aint been at home. My car would be fucked! we got stoopid trees!,1,,
Wow! Another tornado? Man!!! I'm gonna move back to NJ...lol And what's up with the McDonald fight! Really? wit yoiur car?,1,,
The tornado is on the road that I'm on now but miles and miles behind the car.,1,,
"So happy there's a tornado and mahljor storm warning as i wait for the doctors. Oh yeah, borrowed mtly best friends car. 20mim drive.",0,,
RT @threefourteen: Tornado live on tornadovideos.net - click on the stormchasers.com car,1,,
Be careful out there! RT @comicstevebrown OMG!!!!! We are in the middle of a tornado!!!! Car just flipped i… (cont) http://deck.ly/~z9xBj,0,,
Once I get in the car tol go home... Tornado sirens ... Great this une looks head on with my house,0,,
Washington DC area's worst five tornado events: The most tragic event of the storm took place when a car contain... http://bit.ly/jHUGLA,1,,
"tornado warning . stuck at the ecenter like a muhfugga. few things I'm worried about: my car, my bro, my mommy & fam in vburg, & my bf ",1,,
There is a freakin Tornado in Cullman and i think it picked up a couple of cars..... Dead god.,1,,
Tornado live on tornadovideos.net - click on the stormchasers.com car,1,,
"y'all.... this tornado has been down for about 10 mins now!.... it's so thick!...i wonder are those dots i see, cars blowing away?",0,,
Tornado siren is IN the field at D's school. LOUD car pool line.,1,,
We missed seeing tornado at philidelphia ms cus we witnessed a car accdent and pulled over to make sure noone was hurt. We were 5 min late,1,,
"I remember when a tornado came through my city in '99. That thang tore shyt up for real. Houses, cars, just e'rethang.",1,,
So they have tupelo schools on lock down until the tornado warning is over. I suppose to sit in the car rider line and get swept away????,1,,
Packed up half my room...now to get it to my car in this tornado,1,,
